region,city,subdistrict,postcode
Metro Manila,Manila City (Sampaloc),Barangay 511,1008
Metro Manila,Manila City (Sampaloc),Barangay 512,1008
Metro Manila,Manila City (Sampaloc),Barangay 513,1008
Metro Manila,Manila City (Sampaloc),Barangay 514,1008
Metro Manila,Manila City (Sampaloc),Barangay 515,1008
Metro Manila,Manila City (Sampaloc),Barangay 516,1008
Metro Manila,Manila City (Sampaloc),Barangay 517,1008
Metro Manila,Manila City (Sampaloc),Barangay 518,1008
Metro Manila,Manila City (Sampaloc),Barangay 519,1008
Metro Manila,Manila City (Sampaloc),Barangay 520,1008
Metro Manila,Manila City (Sampaloc),Barangay 521,1008
Metro Manila,Manila City (Sampaloc),Barangay 522,1008
Metro Manila,Manila City (Sampaloc),Barangay 523,1008
Metro Manila,Manila City (Sampaloc),Barangay 524,1008
Metro Manila,Manila City (Sampaloc),Barangay 525,1008
Metro Manila,Manila City (Sampaloc),Barangay 526,1008
Metro Manila,Manila City (Sampaloc),Barangay 527,1008
Metro Manila,Manila City (Sampaloc),Barangay 528,1008
Metro Manila,Manila City (Sampaloc),Barangay 529,1008
Metro Manila,Manila City (Sampaloc),Barangay 530,1008
Metro Manila,Manila City (Sampaloc),Barangay 531,1008
Metro Manila,Manila City (Sampaloc),Barangay 532,1008
Metro Manila,Manila City (Sampaloc),Barangay 533,1008
Metro Manila,Manila City (Sampaloc),Barangay 534,1008
Metro Manila,Manila City (Sampaloc),Barangay 535,1008
Metro Manila,Manila City (Sampaloc),Barangay 536,1008
Metro Manila,Manila City (Sampaloc),Barangay 537,1008
Metro Manila,Manila City (Sampaloc),Barangay 538,1008
Metro Manila,Manila City (Sampaloc),Barangay 539,1008
Metro Manila,Manila City (Sampaloc),Barangay 540,1008
Metro Manila,Manila City (Sampaloc),Barangay 541,1008
Metro Manila,Manila City (Sampaloc),Barangay 542,1008
Metro Manila,Manila City (Sampaloc),Barangay 543,1008
Metro Manila,Manila City (Sampaloc),Barangay 544,1008
Metro Manila,Manila City (Sampaloc),Barangay 545,1008
Metro Manila,Manila City (Sampaloc),Barangay 546,1008
Metro Manila,Manila City (Sampaloc),Barangay 547,1008
Metro Manila,Manila City (Sampaloc),Barangay 548,1008
Metro Manila,Manila City (Sampaloc),Barangay 549,1008
Metro Manila,Manila City (Sampaloc),Barangay 550,1008
Metro Manila,Manila City (Sampaloc),Barangay 551,1008
Metro Manila,Manila City (Sampaloc),Barangay 552,1008
Metro Manila,Manila City (Sampaloc),Barangay 553,1008
Metro Manila,Manila City (Sampaloc),Barangay 554,1008
Metro Manila,Manila City (Sampaloc),Barangay 555,1008
Metro Manila,Manila City (Sampaloc),Barangay 556,1008
Metro Manila,Manila City (Sampaloc),Barangay 557,1008
Metro Manila,Manila City (Sampaloc),Barangay 558,1008
Metro Manila,Manila City (Sampaloc),Barangay 559,1008
Metro Manila,Manila City (Sampaloc),Barangay 560,1008
Metro Manila,Manila City (Sampaloc),Barangay 561,1008
Metro Manila,Manila City (Sampaloc),Barangay 562,1008
Metro Manila,Manila City (Sampaloc),Barangay 563,1008
Metro Manila,Manila City (Sampaloc),Barangay 564,1008
Metro Manila,Manila City (Sampaloc),Barangay 565,1008
Metro Manila,Manila City (Sampaloc),Barangay 566,1008
Metro Manila,Manila City (Sampaloc),Barangay 567,1008
Metro Manila,Manila City (Sampaloc),Barangay 568,1008
Metro Manila,Manila City (Sampaloc),Barangay 569,1008
Metro Manila,Manila City (Sampaloc),Barangay 570,1008
Metro Manila,Manila City (Sampaloc),Barangay 571,1008
Metro Manila,Manila City (Sampaloc),Barangay 572,1008
Metro Manila,Manila City (Sampaloc),Barangay 573,1008
Metro Manila,Manila City (Sampaloc),Barangay 574,1008
Metro Manila,Manila City (Sampaloc),Barangay 575,1008
Metro Manila,Manila City (Sampaloc),Barangay 576,1008
Metro Manila,Manila City (Sampaloc),Barangay 577,1008
Metro Manila,Manila City (Sampaloc),Barangay 578,1008
Metro Manila,Manila City (Sampaloc),Barangay 579,1008
Metro Manila,Manila City (Sampaloc),Barangay 580,1008
Metro Manila,Manila City (Sampaloc),Barangay 581,1008
Metro Manila,Manila City (Sampaloc),Barangay 582,1008
Metro Manila,Manila City (Sampaloc),Barangay 583,1008
Metro Manila,Manila City (Sampaloc),Barangay 584,1008
Metro Manila,Manila City (Sampaloc),Barangay 585,1008
Metro Manila,Manila City (Sampaloc),Barangay 586,1008
Metro Manila,Manila City (Sampaloc),Barangay 587,1008
Metro Manila,Manila City (Sampaloc),Barangay 587-A,1008
Metro Manila,Manila City (Sampaloc),Barangay 588,1008
Metro Manila,Manila City (Sampaloc),Barangay 589,1008
Metro Manila,Manila City (Sampaloc),Barangay 590,1008
Metro Manila,Manila City (Sampaloc),Barangay 591,1008
Metro Manila,Manila City (Sampaloc),Barangay 592,1008
Metro Manila,Manila City (Sampaloc),Barangay 593,1008
Metro Manila,Manila City (Sampaloc),Barangay 594,1008
Metro Manila,Manila City (Sampaloc),Barangay 595,1008
Metro Manila,Manila City (Sampaloc),Barangay 596,1008
Metro Manila,Manila City (Sampaloc),Barangay 597,1008
Metro Manila,Manila City (Sampaloc),Barangay 598,1008
Metro Manila,Manila City (Sampaloc),Barangay 599,1008
Metro Manila,Manila City (Sampaloc),Barangay 600,1008
Metro Manila,Manila City (Sampaloc),Barangay 601,1008
Metro Manila,Manila City (Sampaloc),Barangay 602,1008
Metro Manila,Manila City (Sampaloc),Barangay 603,1008
Metro Manila,Manila City (Sampaloc),Barangay 604,1008
Metro Manila,Manila City (Sampaloc),Barangay 605,1008
Metro Manila,Manila City (Sampaloc),Barangay 606,1008
Metro Manila,Manila City (Sampaloc),Barangay 607,1008
Metro Manila,Manila City (Sampaloc),Barangay 608,1008
Metro Manila,Manila City (Sampaloc),Barangay 609,1008
Metro Manila,Manila City (Sampaloc),Barangay 610,1008
Metro Manila,Manila City (Sampaloc),Barangay 611,1008
Metro Manila,Manila City (Sampaloc),Barangay 612,1008
Metro Manila,Manila City (Sampaloc),Barangay 613,1008
Metro Manila,Manila City (Sampaloc),Barangay 614,1008
Metro Manila,Manila City (Sampaloc),Barangay 615,1008
Metro Manila,Manila City (Sampaloc),Barangay 616,1008
Metro Manila,Manila City (Sampaloc),Barangay 617,1008
Metro Manila,Manila City (Sampaloc),Barangay 618,1008
Metro Manila,Manila City (Sampaloc),Barangay 619,1008
Metro Manila,Manila City (Sampaloc),Barangay 620,1008
Metro Manila,Manila City (Sampaloc),Barangay 621,1008
Metro Manila,Manila City (Sampaloc),Barangay 622,1008
Metro Manila,Manila City (Sampaloc),Barangay 623,1008
Metro Manila,Manila City (Sampaloc),Barangay 624,1008
Metro Manila,Manila City (Sampaloc),Barangay 625,1008
Metro Manila,Manila City (Sampaloc),Barangay 626,1008
Metro Manila,Manila City (Sampaloc),Barangay 627,1008
Metro Manila,Manila City (Sampaloc),Barangay 628,1008
Metro Manila,Manila City (Sampaloc),Barangay 629,1008
Metro Manila,Manila City (Sampaloc),Barangay 630,1008
Metro Manila,Manila City (Sampaloc),Barangay 631,1008
Metro Manila,Manila City (Sampaloc),Barangay 632,1008
Metro Manila,Manila City (Sampaloc),Barangay 633,1008
Metro Manila,Manila City (Sampaloc),Barangay 634,1008
Metro Manila,Manila City (Sampaloc),Barangay 635,1008
Metro Manila,Manila City (Sampaloc),Barangay 636,1008
Metro Manila,Manila City (San Miguel),Barangay 637,1005
Metro Manila,Manila City (San Miguel),Barangay 638,1005
Metro Manila,Manila City (San Miguel),Barangay 639,1005
Metro Manila,Manila City (San Miguel),Barangay 640,1005
Metro Manila,Manila City (San Miguel),Barangay 641,1005
Metro Manila,Manila City (San Miguel),Barangay 642,1005
Metro Manila,Manila City (San Miguel),Barangay 643,1005
Metro Manila,Manila City (San Miguel),Barangay 644,1005
Metro Manila,Manila City (San Miguel),Barangay 645,1005
Metro Manila,Manila City (San Miguel),Barangay 646,1005
Metro Manila,Manila City (San Miguel),Barangay 647,1005
Metro Manila,Manila City (San Miguel),Barangay 648,1005
Metro Manila,Manila City (Ermita),Barangay 659,1045
Metro Manila,Manila City (Ermita),Barangay 659-A,1045
Metro Manila,Manila City (Ermita),Barangay 660,1045
Metro Manila,Manila City (Ermita),Barangay 660-A,1045
Metro Manila,Manila City (Ermita),Barangay 661,1045
Metro Manila,Manila City (Ermita),Barangay 666,1045
Metro Manila,Manila City (Ermita),Barangay 667,1045
Metro Manila,Manila City (Ermita),Barangay 668,1045
Metro Manila,Manila City (Ermita),Barangay 669,1045
Metro Manila,Manila City (Ermita),Barangay 670,1045
Metro Manila,Manila City (Ermita),Barangay 663,1045
Metro Manila,Manila City (Ermita),Barangay 663-A,1045
Metro Manila,Manila City (Ermita),Barangay 664,1045
Metro Manila,Manila City (Intramuros),Barangay 654,1002
Metro Manila,Manila City (Intramuros),Barangay 655,1002
Metro Manila,Manila City (Intramuros),Barangay 656,1002
Metro Manila,Manila City (Intramuros),Barangay 657,1002
Metro Manila,Manila City (Intramuros),Barangay 658,1002
Metro Manila,Manila City (Malate),Barangay 689,1004
Metro Manila,Manila City (Malate),Barangay 690,1004
Metro Manila,Manila City (Malate),Barangay 691,1004
Metro Manila,Manila City (Malate),Barangay 692,1004
Metro Manila,Manila City (Malate),Barangay 693,1004
Metro Manila,Manila City (Malate),Barangay 694,1004
Metro Manila,Manila City (Malate),Barangay 695,1004
Metro Manila,Manila City (Malate),Barangay 696,1004
Metro Manila,Manila City (Malate),Barangay 697,1004
Metro Manila,Manila City (Malate),Barangay 698,1004
Metro Manila,Manila City (Malate),Barangay 699,1004
Metro Manila,Manila City (Malate),Barangay 700,1004
Metro Manila,Manila City (Malate),Barangay 701,1004
Metro Manila,Manila City (Malate),Barangay 702,1004
Metro Manila,Manila City (Malate),Barangay 703,1004
Metro Manila,Manila City (Malate),Barangay 704,1004
Metro Manila,Manila City (Malate),Barangay 705,1004
Metro Manila,Manila City (Malate),Barangay 706,1004
Metro Manila,Manila City (Malate),Barangay 707,1004
Metro Manila,Manila City (Malate),Barangay 708,1004
Metro Manila,Manila City (Malate),Barangay 709,1004
Metro Manila,Manila City (Malate),Barangay 710,1004
Metro Manila,Manila City (Malate),Barangay 711,1004
Metro Manila,Manila City (Malate),Barangay 712,1004
Metro Manila,Manila City (Malate),Barangay 713,1004
Metro Manila,Manila City (Malate),Barangay 714,1004
Metro Manila,Manila City (Malate),Barangay 715,1004
Metro Manila,Manila City (Malate),Barangay 716,1004
Metro Manila,Manila City (Malate),Barangay 717,1004
Metro Manila,Manila City (Malate),Barangay 718,1004
Metro Manila,Manila City (Malate),Barangay 719,1004
Metro Manila,Manila City (Malate),Barangay 720,1004
Metro Manila,Manila City (Malate),Barangay 721,1004
Metro Manila,Manila City (Malate),Barangay 722,1004
Metro Manila,Manila City (Malate),Barangay 723,1004
Metro Manila,Manila City (Malate),Barangay 724,1004
Metro Manila,Manila City (Malate),Barangay 725,1004
Metro Manila,Manila City (Malate),Barangay 726,1004
Metro Manila,Manila City (Malate),Barangay 727,1004
Metro Manila,Manila City (Malate),Barangay 728,1004
Metro Manila,Manila City (Malate),Barangay 729,1004
Metro Manila,Manila City (Malate),Barangay 730,1004
Metro Manila,Manila City (Malate),Barangay 731,1004
Metro Manila,Manila City (Malate),Barangay 732,1004
Metro Manila,Manila City (Malate),Barangay 733,1004
Metro Manila,Manila City (Malate),Barangay 738,1004
Metro Manila,Manila City (Malate),Barangay 739,1004
Metro Manila,Manila City (Malate),Barangay 740,1004
Metro Manila,Manila City (Malate),Barangay 741,1004
Metro Manila,Manila City (Malate),Barangay 742,1004
Metro Manila,Manila City (Malate),Barangay 743,1004
Metro Manila,Manila City (Malate),Barangay 744,1004
Metro Manila,Manila City (Malate),Barangay 688,1004
Metro Manila,Manila City (Malate),Barangay 735,1004
Metro Manila,Manila City (Malate),Barangay 736,1004
Metro Manila,Manila City (Malate),Barangay 737,1004
Metro Manila,Manila City (Malate),Barangay 734,1004
Metro Manila,Manila City (Paco),Barangay 662,1007
Metro Manila,Manila City (Paco),Barangay 664-A,1007
Metro Manila,Manila City (Paco),Barangay 671,1007
Metro Manila,Manila City (Paco),Barangay 672,1007
Metro Manila,Manila City (Paco),Barangay 673,1007
Metro Manila,Manila City (Paco),Barangay 674,1007
Metro Manila,Manila City (Paco),Barangay 675,1007
Metro Manila,Manila City (Paco),Barangay 676,1007
Metro Manila,Manila City (Paco),Barangay 677,1007
Metro Manila,Manila City (Paco),Barangay 678,1007
Metro Manila,Manila City (Paco),Barangay 679,1007
Metro Manila,Manila City (Paco),Barangay 680,1007
Metro Manila,Manila City (Paco),Barangay 681,1007
Metro Manila,Manila City (Paco),Barangay 682,1007
Metro Manila,Manila City (Paco),Barangay 683,1007
Metro Manila,Manila City (Paco),Barangay 684,1007
Metro Manila,Manila City (Paco),Barangay 685,1007
Metro Manila,Manila City (Paco),Barangay 809,1007
Metro Manila,Manila City (Paco),Barangay 810,1007
Metro Manila,Manila City (Paco),Barangay 811,1007
Metro Manila,Manila City (Paco),Barangay 812,1007
Metro Manila,Manila City (Paco),Barangay 813,1007
Metro Manila,Manila City (Paco),Barangay 814,1007
Metro Manila,Manila City (Paco),Barangay 815,1007
Metro Manila,Manila City (Paco),Barangay 816,1007
Metro Manila,Manila City (Paco),Barangay 817,1007
Metro Manila,Manila City (Paco),Barangay 818,1007
Metro Manila,Manila City (Paco),Barangay 819,1007
Metro Manila,Manila City (Paco),Barangay 820,1007
Metro Manila,Manila City (Paco),Barangay 821,1007
Metro Manila,Manila City (Paco),Barangay 822,1007
Metro Manila,Manila City (Paco),Barangay 823,1007
Metro Manila,Manila City (Paco),Barangay 824,1007
Metro Manila,Manila City (Paco),Barangay 825,1007
Metro Manila,Manila City (Paco),Barangay 826,1007
Metro Manila,Manila City (Paco),Barangay 827,1007
Metro Manila,Manila City (Paco),Barangay 828,1007
Metro Manila,Manila City (Paco),Barangay 829,1007
Metro Manila,Manila City (Paco),Barangay 830,1007
Metro Manila,Manila City (Paco),Barangay 831,1007
Metro Manila,Manila City (Paco),Barangay 832,1007
Metro Manila,Manila City (Paco),Barangay 686,1007
Metro Manila,Manila City (Paco),Barangay 687,1007
Metro Manila,Manila City (Pandacan),Barangay 833,1011
Metro Manila,Manila City (Pandacan),Barangay 834,1011
Metro Manila,Manila City (Pandacan),Barangay 835,1011
Metro Manila,Manila City (Pandacan),Barangay 836,1011
Metro Manila,Manila City (Pandacan),Barangay 837,1011
Metro Manila,Manila City (Pandacan),Barangay 838,1011
Metro Manila,Manila City (Pandacan),Barangay 839,1011
Metro Manila,Manila City (Pandacan),Barangay 840,1011
Metro Manila,Manila City (Pandacan),Barangay 841,1011
Metro Manila,Manila City (Pandacan),Barangay 842,1011
Metro Manila,Manila City (Pandacan),Barangay 843,1011
Metro Manila,Manila City (Pandacan),Barangay 844,1011
Metro Manila,Manila City (Pandacan),Barangay 845,1011
Metro Manila,Manila City (Pandacan),Barangay 846,1011
Metro Manila,Manila City (Pandacan),Barangay 847,1011
Metro Manila,Manila City (Pandacan),Barangay 848,1011
Metro Manila,Manila City (Pandacan),Barangay 849,1011
Metro Manila,Manila City (Pandacan),Barangay 850,1011
Metro Manila,Manila City (Pandacan),Barangay 851,1011
Metro Manila,Manila City (Pandacan),Barangay 852,1011
Metro Manila,Manila City (Pandacan),Barangay 853,1011
Metro Manila,Manila City (Pandacan),Barangay 855,1011
Metro Manila,Manila City (Pandacan),Barangay 856,1011
Metro Manila,Manila City (Pandacan),Barangay 857,1011
Metro Manila,Manila City (Pandacan),Barangay 858,1011
Metro Manila,Manila City (Pandacan),Barangay 859,1011
Metro Manila,Manila City (Pandacan),Barangay 860,1011
Metro Manila,Manila City (Pandacan),Barangay 861,1011
Metro Manila,Manila City (Pandacan),Barangay 862,1011
Metro Manila,Manila City (Pandacan),Barangay 863,1011
Metro Manila,Manila City (Pandacan),Barangay 864,1011
Metro Manila,Manila City (Pandacan),Barangay 865,1011
Metro Manila,Manila City (Pandacan),Barangay 867,1011
Metro Manila,Manila City (Pandacan),Barangay 868,1011
Metro Manila,Manila City (Pandacan),Barangay 870,1011
Metro Manila,Manila City (Pandacan),Barangay 871,1011
Metro Manila,Manila City (Pandacan),Barangay 872,1011
Metro Manila,Manila City (Pandacan),Barangay 869,1011
Metro Manila,Manila City (Port Area),Barangay 649,1018
Metro Manila,Manila City (Port Area),Barangay 650,1018
Metro Manila,Manila City (Port Area),Barangay 651,1018
Metro Manila,Manila City (Port Area),Barangay 652,1018
Metro Manila,Manila City (Port Area),Barangay 653,1018
Metro Manila,Manila City (Santa Ana),Barangay 745,1009
Metro Manila,Manila City (Santa Ana),Barangay 746,1009
Metro Manila,Manila City (Santa Ana),Barangay 747,1009
Metro Manila,Manila City (Santa Ana),Barangay 748,1009
Metro Manila,Manila City (Santa Ana),Barangay 749,1009
Metro Manila,Manila City (Santa Ana),Barangay 750,1009
Metro Manila,Manila City (Santa Ana),Barangay 751,1009
Metro Manila,Manila City (Santa Ana),Barangay 752,1009
Metro Manila,Manila City (Santa Ana),Barangay 753,1009
Metro Manila,Manila City (Santa Ana),Barangay 755,1009
Metro Manila,Manila City (Santa Ana),Barangay 756,1009
Metro Manila,Manila City (Santa Ana),Barangay 757,1009
Metro Manila,Manila City (Santa Ana),Barangay 758,1009
Metro Manila,Manila City (Santa Ana),Barangay 759,1009
Metro Manila,Manila City (Santa Ana),Barangay 760,1009
Metro Manila,Manila City (Santa Ana),Barangay 761,1009
Metro Manila,Manila City (Santa Ana),Barangay 762,1009
Metro Manila,Manila City (Santa Ana),Barangay 763,1009
Metro Manila,Manila City (Santa Ana),Barangay 764,1009
Metro Manila,Manila City (Santa Ana),Barangay 765,1009
Metro Manila,Manila City (Santa Ana),Barangay 766,1009
Metro Manila,Manila City (Santa Ana),Barangay 767,1009
Metro Manila,Manila City (Santa Ana),Barangay 768,1009
Metro Manila,Manila City (Santa Ana),Barangay 769,1009
Metro Manila,Manila City (Santa Ana),Barangay 770,1009
Metro Manila,Manila City (Santa Ana),Barangay 771,1009
Metro Manila,Manila City (Santa Ana),Barangay 772,1009
Metro Manila,Manila City (Santa Ana),Barangay 773,1009
Metro Manila,Manila City (Santa Ana),Barangay 774,1009
Metro Manila,Manila City (Santa Ana),Barangay 775,1009
Metro Manila,Manila City (Santa Ana),Barangay 776,1009
Metro Manila,Manila City (Santa Ana),Barangay 777,1009
Metro Manila,Manila City (Santa Ana),Barangay 778,1009
Metro Manila,Manila City (Santa Ana),Barangay 779,1009
Metro Manila,Manila City (Santa Ana),Barangay 780,1009
Metro Manila,Manila City (Santa Ana),Barangay 781,1009
Metro Manila,Manila City (Santa Ana),Barangay 782,1009
Metro Manila,Manila City (Santa Ana),Barangay 783,1009
Metro Manila,Manila City (Santa Ana),Barangay 784,1009
Metro Manila,Manila City (Santa Ana),Barangay 785,1009
Metro Manila,Manila City (Santa Ana),Barangay 786,1009
Metro Manila,Manila City (Santa Ana),Barangay 787,1009
Metro Manila,Manila City (Santa Ana),Barangay 788,1009
Metro Manila,Manila City (Santa Ana),Barangay 789,1009
Metro Manila,Manila City (Santa Ana),Barangay 790,1009
Metro Manila,Manila City (Santa Ana),Barangay 791,1009
Metro Manila,Manila City (Santa Ana),Barangay 792,1009
Metro Manila,Manila City (Santa Ana),Barangay 793,1009
Metro Manila,Manila City (Santa Ana),Barangay 794,1009
Metro Manila,Manila City (Santa Ana),Barangay 795,1009
Metro Manila,Manila City (Santa Ana),Barangay 796,1009
Metro Manila,Manila City (Santa Ana),Barangay 797,1009
